year,date,julian_day,min_temp_2m,max_temp_2m,avg_temp_2m,precip_mm,cum_precip_mm,cum_precip_dry_mm,cum_precip_wet_mm,shelter_status,spring_graze,fall_graze,water_add_event,water_add_precip_tot_mm,soil_vwc_measured,notes,cum_precip_over_years_ambient,cum_precip_over_years_dry,cum_precip_over_years_wet,cum_julian_day
2018,7/21/2018,202,17.025,32.069,24.9029,0,329.184,289.879024,367.40592,1,0,0,0,0,1,,329.184,289.879024,367.40592,202
2018,7/22/2018,203,16.56,32.289,23.9412,4.826,334.01,291.486082,372.23192,1,0,0,0,0,0,,334.01,291.486082,372.23192,203
2018,7/23/2018,204,15.296,21.853,18.3521,5.842,339.852,293.431468,378.07392,1,0,0,0,0,0,,339.852,293.431468,378.07392,204
2018,7/24/2018,205,14.583,28.914,21.3064,0,339.852,293.431468,385.78536,1,0,0,1,11.684,1,vwc collected 3 hours after water addition,339.852,293.431468,385.78536,205
2018,7/25/2018,206,14.528,27.627,19.7029,3.048,342.9,294.446452,388.83336,1,0,0,0,0,0,,342.9,294.446452,388.83336,206
2018,7/26/2018,207,13.276,25.296,18.445,1.27,344.17,294.869362,390.10336,1,0,0,0,0,0,,344.17,294.869362,390.10336,207
2018,7/27/2018,208,12.959,25.048,17.4723,3.302,347.472,295.968928,393.40536,1,0,0,0,0,0,,347.472,295.968928,393.40536,208
2018,7/28/2018,209,13.354,23.06,17.5148,0.254,347.726,296.05351,393.65936,1,0,0,0,0,0,,347.726,296.05351,393.65936,209
2018,7/29/2018,210,11.891,24.296,16.0844,0,347.726,296.05351,393.65936,1,0,0,0,0,0,,347.726,296.05351,393.65936,210
2018,7/30/2018,211,11.867,23.41,17.4344,0,347.726,296.05351,398.8562,1,0,0,1,7.874,0,,347.726,296.05351,398.8562,211
2018,7/31/2018,212,9.7049,27.328,19.5771,0,347.726,296.05351,398.8562,1,0,0,0,0,1,,347.726,296.05351,398.8562,212
2018,8/1/2018,213,12.982,25.312,19.86,0,347.726,296.05351,398.8562,1,0,0,0,0,0,,347.726,296.05351,398.8562,213
2018,8/2/2018,214,14.445,31.191,23.8451,0,347.726,296.05351,398.8562,1,0,0,0,0,0,,347.726,296.05351,398.8562,214
2018,8/3/2018,215,19.736,25.704,22.3729,0,347.726,296.05351,398.8562,1,0,0,0,0,0,,347.726,296.05351,398.8562,215
2018,8/4/2018,216,19.413,31.829,25.6732,0,347.726,296.05351,398.8562,1,0,0,0,0,0,,347.726,296.05351,398.8562,216
2018,8/5/2018,217,15.991,28.159,21.3157,0.254,347.98,296.138092,399.1102,1,0,0,0,0,0,,347.98,296.138092,399.1102,217
2018,8/6/2018,218,13.256,25.865,18.8844,0.508,348.488,296.307256,399.6182,1,0,0,0,0,0,,348.488,296.307256,399.6182,218
2018,8/7/2018,219,12.657,28.853,20.7044,0,348.488,296.307256,399.6182,1,0,0,0,0,0,,348.488,296.307256,399.6182,219
2018,8/8/2018,220,13.177,26.727,19.1186,0.254,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,220
2018,8/9/2018,221,15.993,29.329,22.5119,0,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,221
2018,8/10/2018,222,14.858,29.28,22.6678,0,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,222
2018,8/11/2018,223,13.881,31.337,22.7432,0,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,223
2018,8/12/2018,224,13.16,29.923,21.5217,0,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,224
2018,8/13/2018,225,11.971,28.681,20.9912,0,348.742,296.391838,399.8722,1,0,0,0,0,0,,348.742,296.391838,399.8722,225
2018,8/14/2018,226,12.489,26.971,18.688,0.254,348.996,296.47642,400.1262,1,0,0,0,0,0,,348.996,296.47642,400.1262,226
2018,8/15/2018,227,14.476,29.476,21.9953,0,348.996,296.47642,400.1262,1,0,0,0,0,0,,348.996,296.47642,400.1262,227
2018,8/16/2018,228,15.506,29.927,22.3361,0,348.996,296.47642,400.1262,1,0,0,0,0,0,,348.996,296.47642,400.1262,228
2018,8/17/2018,229,14.489,28.569,21.2401,0,348.996,296.47642,400.1262,1,0,0,0,0,0,,348.996,296.47642,400.1262,229
2018,8/18/2018,230,10.653,25.236,18.4897,18.796,367.792,302.735488,418.9222,1,0,0,0,0,0,,367.792,302.735488,418.9222,230
2018,8/19/2018,231,10.553,20.599,15.3252,0,367.792,302.735488,418.9222,1,0,0,0,0,0,,367.792,302.735488,418.9222,231
2018,8/20/2018,232,9.1536,23.932,15.6968,0,367.792,302.735488,418.9222,1,0,0,0,0,0,,367.792,302.735488,418.9222,232
2018,8/21/2018,233,10.593,20.41,14.0564,0.254,368.046,302.82007,419.1762,1,0,0,0,0,0,,368.046,302.82007,419.1762,233
2018,8/22/2018,234,-16.52,24.86,17.5473,0,368.046,302.82007,432.5874,1,0,0,1,20.32,0,,368.046,302.82007,432.5874,234
2018,8/23/2018,235,14.09,28.11,21.8323,0,368.046,302.82007,432.5874,1,0,0,0,0,1,,368.046,302.82007,432.5874,235
2018,8/24/2018,236,16.31,29.82,23.2326,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,236
2018,8/25/2018,237,17.53,31.49,24.1202,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,237
2018,8/26/2018,238,18.56,32.32,25.1691,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,238
2018,8/27/2018,239,15.37,31.35,23.6707,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,239
2018,8/28/2018,240,9.66,21.11,15.4232,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,240
2018,8/29/2018,241,9,29.89,19.8589,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,241
2018,8/30/2018,242,19.21,31.49,24.7608,0,368.046,302.82007,432.5874,1,0,0,0,0,0,,368.046,302.82007,432.5874,242
2018,8/31/2018,243,16.18,29.46,22.707,1.016,369.062,303.158398,433.6034,1,0,0,0,0,0,,369.062,303.158398,433.6034,243
2018,9/1/2018,244,13.05,26.49,19.9561,0,369.062,303.158398,433.6034,1,0,0,0,0,0,,369.062,303.158398,433.6034,244
2018,9/2/2018,245,11,23.87,17.9862,0,369.062,303.158398,433.6034,1,0,0,0,0,0,,369.062,303.158398,433.6034,245
2018,9/3/2018,246,14.8,25.63,19.386,0,369.062,303.158398,433.6034,1,0,0,0,0,0,,369.062,303.158398,433.6034,246
2018,9/4/2018,247,12.06,25.07,19.132,8.64,377.702,306.035518,442.2434,1,0,0,0,0,0,,377.702,306.035518,442.2434,247
2018,9/5/2018,248,11.1,18.68,13.7434,36.07,413.772,318.046828,478.3134,1,0,0,0,0,0,,413.772,318.046828,478.3134,248
2018,9/6/2018,249,10.29,19.24,14.2746,1.016,414.788,318.385156,479.3294,1,0,0,0,0,0,,414.788,318.385156,479.3294,249
2018,9/7/2018,250,9.54,22.54,15.8956,0.254,415.042,318.469738,510.60076,1,0,0,1,46.996,0,,415.042,318.469738,510.60076,250
2018,9/8/2018,251,9.34,27.12,18.545,0,415.042,318.469738,510.60076,1,0,0,0,0,0,,415.042,318.469738,510.60076,251
2018,9/9/2018,252,13.34,28.2,21.1799,0.762,415.804,318.723484,511.36276,1,0,0,0,0,0,,415.804,318.723484,511.36276,252
2018,9/10/2018,253,13.94,30.11,21.7317,0,415.804,318.723484,511.36276,1,0,0,0,0,0,,415.804,318.723484,511.36276,253
2018,9/11/2018,254,16.52,29.58,23.3175,0,415.804,318.723484,511.36276,1,0,0,0,0,1,,415.804,318.723484,511.36276,254
2018,9/12/2018,255,16.02,31.11,25.0734,0,415.804,318.723484,511.36276,1,0,0,0,0,0,,415.804,318.723484,511.36276,255
2018,9/13/2018,256,17.23,31.38,25.5119,0,415.804,318.723484,511.36276,1,0,0,0,0,0,,415.804,318.723484,511.36276,256
2018,9/14/2018,257,16.69,30.57,24.4301,0,415.804,318.723484,511.36276,1,0,0,0,0,0,,415.804,318.723484,511.36276,257
2018,9/15/2018,258,14.39,31.1,23.0097,0,415.804,318.723484,511.36276,1,0,0,0,0,1,,415.804,318.723484,511.36276,258
2018,9/16/2018,259,14.71,31.59,24.3054,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,259
2018,9/17/2018,260,17.95,31.21,24.362,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,260
2018,9/18/2018,261,14.95,30.45,22.732,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,261
2018,9/19/2018,262,14.3,25.64,19.9413,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,262
2018,9/20/2018,263,10.91,26.19,18.384,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,263
2018,9/21/2018,264,7.991,22.54,15.1084,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,264
2018,9/22/2018,265,9.74,27.92,19.8466,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,265
2018,9/23/2018,266,14.62,28.83,21.9497,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,266
2018,9/24/2018,267,11.46,24.34,17.7146,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,267
2018,9/25/2018,268,3.497,15.33,9.6343,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,268
2018,9/26/2018,269,3.455,20.59,11.9579,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,269
2018,9/27/2018,270,7.179,24,17.0162,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,270
2018,9/28/2018,271,3.79,10.09,5.8365,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,271
2018,9/29/2018,272,1.558,27.95,15.752,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,272
2018,9/30/2018,273,4.064,12.91,7.2473,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,273
2018,10/1/2018,274,4.381,19.79,11.9626,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,274
2018,10/2/2018,275,12.46,24.76,18.7691,0,415.804,318.723484,511.36276,0,0,0,0,0,0,,415.804,318.723484,511.36276,275
2018,10/3/2018,276,7.996,27.05,18.7676,0.762,416.566,319.485484,512.12476,0,0,0,0,0,0,,416.566,319.485484,512.12476,276
2018,10/4/2018,277,6.055,15.89,9.5299,1.016,417.582,320.501484,513.14076,0,0,0,0,0,0,,417.582,320.501484,513.14076,277
2018,10/5/2018,278,2.961,20.27,10.7693,6.096,423.678,326.597484,519.23676,0,0,0,0,0,0,,423.678,326.597484,519.23676,278
2018,10/6/2018,279,1.29,10,5.6861,1.778,425.456,328.375484,521.01476,0,0,1,0,0,0,,425.456,328.375484,521.01476,279
2018,10/7/2018,280,2.137,5.927,3.9798,4.064,429.52,332.439484,525.07876,0,0,1,0,0,0,,429.52,332.439484,525.07876,280
2018,10/8/2018,281,1.092,3.528,1.807,5.842,435.362,338.281484,530.92076,0,0,1,0,0,0,,435.362,338.281484,530.92076,281
2018,10/9/2018,282,-0.706,1.793,0.7558,1.016,436.378,339.297484,531.93676,0,0,1,0,0,0,,436.378,339.297484,531.93676,282
2018,10/10/2018,283,-2.066,-0.472,-1.1106,1.27,437.648,340.567484,533.20676,0,0,1,0,0,0,,437.648,340.567484,533.20676,283
2018,10/11/2018,284,-0.71,3,0.8689,0,437.648,340.567484,533.20676,0,0,1,0,0,0,,437.648,340.567484,533.20676,284
2018,10/12/2018,285,-0.01,15.93,7.3878,0,437.648,340.567484,533.20676,0,0,1,0,0,0,,437.648,340.567484,533.20676,285
2018,10/13/2018,286,-4.654,16.85,8.4842,1.778,439.426,342.345484,534.98476,0,0,1,0,0,0,,439.426,342.345484,534.98476,286
2018,10/14/2018,287,-8.41,-4.669,-6.7313,9.65,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,287
2018,10/15/2018,288,-8.89,6.739,-1.0911,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,288
2018,10/16/2018,289,-0.118,11.05,5.4305,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,289
2018,10/17/2018,290,0.937,14.74,7.3182,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,290
2018,10/18/2018,291,1.151,17.66,10.022,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,291
2018,10/19/2018,292,7.473,17.33,11.7945,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,292
2018,10/20/2018,293,3.965,19.45,11.85,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,293
2018,10/21/2018,294,8.24,21.64,15.001,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,294
2018,10/22/2018,295,8.29,19.76,13.4145,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,295
2018,10/23/2018,296,5.173,13.99,9.2873,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,296
2018,10/24/2018,297,6.832,15.02,10.5997,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,297
2018,10/25/2018,298,8.67,17.17,12.553,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,298
2018,10/26/2018,299,8.63,17.94,13.4529,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,299
2018,10/27/2018,300,4.636,20.88,14.6883,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,300
2018,10/28/2018,301,2.962,22.54,13.9459,0,449.076,351.995484,544.63476,0,0,1,0,0,0,,449.076,351.995484,544.63476,301
2018,10/29/2018,302,4.916,24.74,16.468,0,449.076,351.995484,544.63476,0,0,0,0,0,0,,449.076,351.995484,544.63476,302
2018,10/30/2018,303,-0.605,4.906,1.6692,0.508,449.584,352.503484,545.14276,0,0,0,0,0,0,,449.584,352.503484,545.14276,303
2018,10/31/2018,304,-1.242,7.003,2.2737,8.13,457.714,360.633484,553.27276,0,0,0,0,0,0,,457.714,360.633484,553.27276,304
2018,11/1/2018,305,3.581,10.51,6.3307,0,457.714,360.633484,553.27276,0,0,0,0,0,0,,457.714,360.633484,553.27276,305
2018,11/2/2018,306,0.015,14.59,8.7363,0.254,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,306
2018,11/3/2018,307,-0.592,9.58,4.8393,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,307
2018,11/4/2018,308,-1.818,11.34,4.8052,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,308
2018,11/5/2018,309,1.969,9.13,5.9983,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,309
2018,11/6/2018,310,-1.824,7.341,3.4177,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,310
2018,11/7/2018,311,-5.545,3.251,-1.9672,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,311
2018,11/8/2018,312,-6.135,3.184,-1.7152,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,312
2018,11/9/2018,313,-8.23,6.977,-0.6925,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,313
2018,11/10/2018,314,-1.847,12.38,5.6221,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,314
2018,11/11/2018,315,-7.517,-1.873,-5.5596,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,315
2018,11/12/2018,316,-10.42,-3.903,-7.6729,0,457.968,360.887484,553.52676,0,0,0,0,0,0,,457.968,360.887484,553.52676,316
2018,11/13/2018,317,-7.534,7.753,1.3824,11.94,469.908,372.827484,565.46676,0,0,0,0,0,0,,469.908,372.827484,565.46676,317
2018,11/14/2018,318,0.497,14.34,8.3098,3.048,472.956,375.875484,568.51476,0,0,0,0,0,0,,472.956,375.875484,568.51476,318
2018,11/15/2018,319,3.009,15.27,9.3839,0,472.956,375.875484,568.51476,0,0,0,0,0,0,,472.956,375.875484,568.51476,319
2018,11/16/2018,320,1.86,15.53,9.5707,0,472.956,375.875484,568.51476,0,0,0,0,0,0,,472.956,375.875484,568.51476,320
2018,11/17/2018,321,-7.743,2.002,-3.9405,0,472.956,375.875484,568.51476,0,0,0,0,0,0,,472.956,375.875484,568.51476,321
2018,11/18/2018,322,-9.8,7.604,-0.7057,7.366,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,322
2018,11/19/2018,323,-3.546,7.697,1.6896,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,323
2018,11/20/2018,324,-2.767,12.48,4.3196,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,324
2018,11/21/2018,325,0.731,15.12,8.5492,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,325
2018,11/22/2018,326,4.911,14.38,9.4924,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,326
2018,11/23/2018,327,2.301,8.02,5.7139,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,327
2018,11/24/2018,328,-2.895,12.83,3.3249,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,328
2018,11/25/2018,329,-6.903,4.326,-0.1841,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,329
2018,11/26/2018,330,-6.821,8.64,3.5193,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,330
2018,11/27/2018,331,2.398,11.79,9.412,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,331
2018,11/28/2018,332,3.956,13.68,9.2753,0,480.322,383.241484,575.88076,0,0,0,0,0,0,,480.322,383.241484,575.88076,332
2018,11/29/2018,333,-0.321,6.419,2.6968,0,480.322,383.241484,575.88076,0,0,1,0,0,0,,480.322,383.241484,575.88076,333
2018,11/30/2018,334,-4.214,3.053,-1.0805,0,480.322,383.241484,575.88076,0,0,1,0,0,0,,480.322,383.241484,575.88076,334
2018,12/1/2018,335,-3.475,6.287,1.6411,0,480.322,383.241484,575.88076,0,0,1,0,0,0,,480.322,383.241484,575.88076,335
2018,12/2/2018,336,-7.022,0.791,-2.9452,0,480.322,383.241484,575.88076,0,0,1,0,0,0,,480.322,383.241484,575.88076,336
2018,12/3/2018,337,-8.22,-2.199,-4.7533,0.254,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,337
2018,12/4/2018,338,-7.409,0.844,-2.9727,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,338
2018,12/5/2018,339,-6.903,9.69,-0.3918,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,339
2018,12/6/2018,340,-8.74,-5.639,-7.4477,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,340
2018,12/7/2018,341,-8.41,4.309,-2.1362,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,341
2018,12/8/2018,342,-5.899,7.078,-0.0341,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,342
2018,12/9/2018,343,-4.463,5.242,0.4331,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,343
2018,12/10/2018,344,-1.571,13.5,6.4101,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,344
2018,12/11/2018,345,3.973,12.07,8.872,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,345
2018,12/12/2018,346,-3.109,11.08,6.6832,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,346
2018,12/13/2018,347,-7.391,5.308,-0.9173,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,347
2018,12/14/2018,348,-2.718,11.01,4.1784,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,348
2018,12/15/2018,349,-0.044,12.34,9.1503,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,349
2018,12/16/2018,350,0.712,13.32,6.1582,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,350
2018,12/17/2018,351,1.212,12.21,8.1174,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,351
2018,12/18/2018,352,3.477,10.95,8.0292,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,352
2018,12/19/2018,353,-2.333,8.55,4.1127,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,353
2018,12/20/2018,354,-6.405,9.18,2.2345,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,354
2018,12/21/2018,355,3.777,14.72,9.6955,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,355
2018,12/22/2018,356,-7.06,6.788,-0.5984,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,356
2018,12/23/2018,357,-5.656,10.05,4.1499,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,357
2018,12/24/2018,358,-1.221,7.909,3.3625,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,358
2018,12/25/2018,359,-4.186,3.886,-0.0064,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,359
2018,12/26/2018,360,-7.6,1.683,-3.0322,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,360
2018,12/27/2018,361,-8.59,-3.377,-6.5917,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,361
2018,12/28/2018,362,-11.53,-7.41,-9.7694,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,362
2018,12/29/2018,363,-14.68,2.771,-4.9264,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,363
2018,12/30/2018,364,-1.755,9.67,4.5951,0,480.576,383.495484,576.13476,0,0,1,0,0,0,,480.576,383.495484,576.13476,364
2018,12/31/2018,365,-17.79,0.285,-10.5488,0,480.576,383.495484,576.13476,0,0,1,0,0,0,actual cow leave-date is uncertain; it was estimated cows would be out 'through december',480.576,383.495484,576.13476,365
2019,1/1/2019,1,-18.1,-6.992,-15.1502,0,0,0,0,0,0,0,0,0,0,,480.576,383.495484,576.13476,366
2019,1/2/2019,2,-11.53,2.914,-3.9216,2.54,2.54,2.54,2.54,0,0,0,0,0,0,,483.116,386.035484,578.67476,367
2019,1/3/2019,3,-4.68,11.35,5.0946,0.762,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,368
2019,1/4/2019,4,3.692,16.24,9.7028,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,369
2019,1/5/2019,5,2.274,14.02,8.8679,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,370
2019,1/6/2019,6,0.407,12.46,6.1741,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,371
2019,1/7/2019,7,-0.985,8.09,4.9187,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,372
2019,1/8/2019,8,-5.001,6.186,0.115,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,373
2019,1/9/2019,9,-3.1,10.86,2.2749,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,374
2019,1/10/2019,10,4.902,11.37,8.1873,0,3.302,3.302,3.302,0,0,0,0,0,0,,483.878,386.797484,579.43676,375
2019,1/11/2019,11,-1.005,5.319,0.4143,0.254,3.556,3.556,3.556,0,0,0,0,0,0,,484.132,387.051484,579.69076,376
2019,1/12/2019,12,-5.277,0.418,-1.9245,0.508,4.064,4.064,4.064,0,0,0,0,0,0,,484.64,387.559484,580.19876,377
2019,1/13/2019,13,-7.893,0.508,-3.6479,1.778,5.842,5.842,5.842,0,0,0,0,0,0,,486.418,389.337484,581.97676,378
2019,1/14/2019,14,-5.917,4.335,-1.0797,2.54,8.382,8.382,8.382,0,0,0,0,0,0,,488.958,391.877484,584.51676,379
2019,1/15/2019,15,-3.651,7.451,2.067,10.67,19.052,19.052,19.052,0,0,0,0,0,0,,499.628,402.547484,595.18676,380
2019,1/16/2019,16,-1.31,8.4,4.3095,3.048,22.1,22.1,22.1,0,0,0,0,0,0,,502.676,405.595484,598.23476,381
2019,1/17/2019,17,2.715,10.8,6.5753,0,22.1,22.1,22.1,0,0,0,0,0,0,,502.676,405.595484,598.23476,382
2019,1/18/2019,18,-5.577,8.33,0.5993,3.556,25.656,25.656,25.656,0,0,0,0,0,0,,506.232,409.151484,601.79076,383
2019,1/19/2019,19,-2.851,8.14,3.5461,0,25.656,25.656,25.656,0,0,0,0,0,0,,506.232,409.151484,601.79076,384
2019,1/20/2019,20,2.84,11.61,7.5681,0,25.656,25.656,25.656,0,0,0,0,0,0,,506.232,409.151484,601.79076,385
2019,1/21/2019,21,-4.906,11.01,3.8118,1.27,26.926,26.926,26.926,0,0,0,0,0,0,,507.502,410.421484,603.06076,386
2019,1/22/2019,22,-8.05,-2.081,-4.5879,0.508,27.434,27.434,27.434,0,0,0,0,0,0,,508.01,410.929484,603.56876,387
2019,1/23/2019,23,-4.685,4.501,-0.3761,0,27.434,27.434,27.434,0,0,0,0,0,0,,508.01,410.929484,603.56876,388
2019,1/24/2019,24,-9.9,-3.29,-6.2372,2.032,29.466,29.466,29.466,0,0,0,0,0,0,,510.042,412.961484,605.60076,389
2019,1/25/2019,25,-8.24,3.019,-2.2718,0,29.466,29.466,29.466,0,0,0,0,0,0,,510.042,412.961484,605.60076,390
2019,1/26/2019,26,-1.347,5.245,2.3185,0,29.466,29.466,29.466,0,0,0,0,0,0,,510.042,412.961484,605.60076,391
2019,1/27/2019,27,-1.203,9.75,6.0762,0,29.466,29.466,29.466,0,0,0,0,0,0,,510.042,412.961484,605.60076,392
2019,1/28/2019,28,-11.05,-1.326,-5.8975,3.556,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,393
2019,1/29/2019,29,-12.43,1.434,-5.3971,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,394
2019,1/30/2019,30,-12.7,7.713,2.3381,0,33.022,33.022,33.022,0,0,0,0,0,0,,513.598,416.517484,609.15676,395
